InvoiceDate,Quantity
2009-12-02 16:49:00,0.8483069422084482
2009-12-02 16:52:00,1.5774647001181767
2009-12-02 16:53:00,-1.6860241409721368
2009-12-02 16:59:00,-1.4084606565771516
2009-12-02 17:02:00,-3.3672958299864737
2009-12-02 17:06:00,2.9856819377004893
2009-12-02 17:18:00,1.388816430552601
2009-12-03 07:25:00,-0.3966876222869411
2009-12-03 07:57:00,-0.15790302944580858
2009-12-03 09:10:00,-0.25319589638061224
2009-12-03 09:40:00,1.6855616079069016
2009-12-03 09:57:00,0.9473813189441862
2009-12-03 10:02:00,1.1254595387042978
2009-12-03 10:03:00,0.47578160652562396
2009-12-03 10:16:00,-0.9183504648371654
2009-12-03 10:17:00,0.07924937165414025
2009-12-03 10:20:00,1.4987723445465813
2009-12-03 10:23:00,-0.486306006591672
2009-12-03 10:26:00,0.6774537460138985
2009-12-03 10:28:00,-0.08048217153470727
2009-12-03 10:37:00,-0.7459453661269162
2009-12-03 10:49:00,-1.625632598354081
2009-12-03 10:51:00,-0.4260843953108999
2009-12-03 11:10:00,1.2813222704038294
2009-12-03 11:19:00,-1.6798187091959003
2009-12-03 11:25:00,-0.27388875031944515
2009-12-03 11:34:00,0.20935022918187407
2009-12-03 11:45:00,0.054067221270275745
2009-12-03 11:46:00,0.19971329950582373
2009-12-03 11:51:00,0.34627623671783425
2009-12-03 11:53:00,0.3162339743802214
2009-12-03 11:57:00,-0.09798040836020405
2009-12-03 12:02:00,-0.3008401570292918
2009-12-03 12:13:00,-0.9378390680803577
2009-12-03 12:15:00,1.5607467532645014
2009-12-03 12:27:00,0.5960682857338409
2009-12-03 12:28:00,-0.7606683814354405
2009-12-03 12:29:00,0.13720112151348562
2009-12-03 12:34:00,-5.02410541683283
2009-12-03 12:36:00,-1.4663370687934272
2009-12-03 12:37:00,-0.07696104113612856
2009-12-03 12:38:00,0.6931471805599454
2009-12-03 12:40:00,0.8919980393051108
2009-12-03 12:44:00,-2.23907168727172
2009-12-03 12:45:00,0.8690378470236095
2009-12-03 12:50:00,1.2664931613072703
2009-12-03 13:02:00,0.5877866649021186
2009-12-03 13:03:00,1.2367626271489272
2009-12-03 13:04:00,-2.8114575911391544
2009-12-03 13:05:00,-2.614959778036198
2009-12-03 13:17:00,-1.3887423427585315
2009-12-03 13:22:00,0.46262352194811296
2009-12-03 13:25:00,0.39720059825827114
2009-12-03 13:26:00,-2.152592423315451
2009-12-03 13:30:00,5.149568736009773
2009-12-03 13:32:00,-3.4778269402395177
2009-12-03 13:42:00,2.597456028638274
2009-12-03 13:46:00,-3.1354942159291497
2009-12-03 13:49:00,0.3047765058110814
2009-12-03 13:51:00,0.6045937832185002
2009-12-03 13:58:00,1.0233165268510422
2009-12-03 14:00:00,-1.037302768825782
2009-12-03 14:02:00,0.6621554272516077
2009-12-03 14:06:00,-1.5125880864441834
2009-12-03 14:07:00,0.3489528978448222
2009-12-03 14:11:00,-0.1413135330665778
2009-12-03 14:28:00,-0.44183275227903884
2009-12-03 14:36:00,0.876625475481724
2009-12-03 14:39:00,1.9376182275822043
2009-12-03 14:42:00,-2.648258565589667
2009-12-03 14:43:00,-inf
2009-12-03 15:09:00,inf
2009-12-03 15:15:00,-0.9617531059509128
2009-12-03 15:20:00,0.38983979020508386
2009-12-03 15:32:00,0.9365564293337378
2009-12-03 15:34:00,-0.2085894836145643
2009-12-03 15:35:00,1.4604702288502418
2009-12-03 15:48:00,1.3793898457733462
2009-12-03 15:49:00,0.4350463321257392
2009-12-03 15:50:00,-5.407171771460119
2009-12-03 15:52:00,4.43477720005941
2009-12-03 15:53:00,-2.275292950706038
2009-12-03 15:54:00,3.542073530280718
2009-12-03 15:56:00,0.44477147803480666
2009-12-03 16:02:00,-3.2376083611045354
2009-12-03 16:06:00,-inf
2009-12-03 16:09:00,inf
2009-12-03 16:21:00,-0.26578567058021196
2009-12-03 16:24:00,-0.9841350411462262
2009-12-03 16:40:00,0.6031210289022253
2009-12-03 16:47:00,-2.1864136612320033
2009-12-03 16:49:00,2.664087077681094
2009-12-03 16:51:00,-0.7750643030278317
2009-12-03 16:52:00,-2.68395264952315
2009-12-03 16:54:00,2.763620052257021
2009-12-03 17:04:00,-0.31508104663989567
2009-12-03 17:12:00,-2.2543829911761675
2009-12-03 17:29:00,2.248191020928247
2009-12-03 17:32:00,0.6774974088928172
2009-12-03 17:33:00,-1.8670814757666538
2009-12-03 17:48:00,-0.6931471805599454
2009-12-03 18:11:00,-0.9762734364758652
2009-12-03 18:12:00,-inf
2009-12-03 18:13:00,inf
2009-12-03 18:23:00,-0.2618741884959084
2009-12-03 18:26:00,-inf
2009-12-03 18:51:00,0.7576857016975165
2009-12-03 19:13:00,-0.5753641449035616
2009-12-03 19:22:00,0.37729423114146776
2009-12-03 19:23:00,0.6393444745669692
2009-12-03 19:31:00,-0.9112781900506111
2009-12-03 20:03:00,1.0473189942805599
2009-12-04 08:24:00,-0.36044142673420954
2009-12-04 08:36:00,0.8088315795594072
2009-12-04 08:40:00,1.553563893376264
2009-12-04 08:46:00,-2.4008617537634676
2009-12-04 09:27:00,1.0563368055198712
2009-12-04 09:37:00,-inf
2009-12-04 09:43:00,inf
2009-12-04 09:44:00,-2.7080502011022096
2009-12-04 09:49:00,0.376235469793226
2009-12-04 10:00:00,0.7057789274658459
2009-12-04 10:28:00,-inf
2009-12-04 10:32:00,inf
2009-12-04 10:39:00,-1.8585819654734568
2009-12-04 10:47:00,1.9283350042338059
2009-12-04 10:48:00,-4.543294782270004
2009-12-04 10:52:00,3.476098689835273
2009-12-04 10:57:00,1.908396372953816
2009-12-04 11:07:00,-1.15038855819183
2009-12-04 11:22:00,-0.5791286021590043
2009-12-04 11:32:00,1.8003432129194463
2009-12-04 11:36:00,-1.064995677869124
2009-12-04 11:54:00,-1.9924301646902065
2009-12-04 11:56:00,-1.88706964903238
2009-12-04 11:59:00,-0.916290731874155
2009-12-04 12:01:00,0.0
2009-12-04 12:03:00,4.548599834499697
2009-12-04 12:06:00,0.9424018758778407
2009-12-04 12:07:00,-2.446479272654115
2009-12-04 12:11:00,1.5705980791178367
2009-12-04 12:12:00,-1.4164473992905786
2009-12-04 12:14:00,0.26706278524904503
2009-12-04 12:20:00,2.4119998789799126
2009-12-04 12:28:00,-1.2285487103747732
2009-12-04 12:29:00,-inf
2009-12-04 12:31:00,inf
2009-12-04 12:33:00,0.6729444732424259
2009-12-04 12:36:00,1.721307808277444
2009-12-04 12:37:00,1.2036077742068976
2009-12-04 12:41:00,-3.032546246676707
2009-12-04 12:59:00,0.5145569713788491
2009-12-04 13:00:00,-0.07841461102363745
2009-12-04 13:01:00,-0.8323050758010622
2009-12-04 13:21:00,-0.5154660033224934
2009-12-04 13:22:00,0.7047080029610218
2009-12-04 13:23:00,-0.0964602661875622
2009-12-04 13:31:00,-0.18739770982581572
2009-12-04 13:41:00,0.8252462501895357
2009-12-04 13:47:00,0.5241148558846733
2009-12-04 13:51:00,-inf
2009-12-04 13:59:00,inf
2009-12-04 14:13:00,1.0656535897153585
2009-12-04 14:14:00,-1.5938531814174022
2009-12-04 14:19:00,-0.020834086902842053
2009-12-04 14:24:00,-0.7037292898904823
2009-12-04 14:29:00,0.3165176220916681
2009-12-04 14:33:00,-0.8344607136265223
2009-12-04 14:35:00,1.8035939268750578
2009-12-04 14:37:00,-0.15906469462968786
2009-12-04 14:52:00,inf
2009-12-04 14:56:00,-0.7654678421395711
2009-12-04 15:11:00,1.6193882432872688
2009-12-04 15:16:00,0.5582003595320915
2009-12-04 15:18:00,-1.9544450515051506
2009-12-04 15:26:00,3.279406324608233
2009-12-04 15:27:00,-0.9337617421537399
2009-12-04 15:28:00,-2.1145328614911065
2009-12-04 15:29:00,2.255460208143675
2009-12-04 15:30:00,-1.645004743428843
2009-12-04 15:40:00,1.143563676530376
2009-12-04 15:41:00,-0.2950350467570395
2009-12-04 15:43:00,-1.0274078423763182
2009-12-04 16:11:00,0.916290731874155
2009-12-04 16:12:00,3.446807892914207
2009-12-04 16:13:00,-0.822139300751048
2009-12-04 16:27:00,-0.18232155679395468
2009-12-04 16:37:00,4.490881039585964
2009-12-04 16:39:00,-0.5205891260338422
2009-12-04 16:45:00,-0.9353389268448495
2009-12-04 17:18:00,-0.67116827384117
2009-12-04 17:31:00,2.1826257779150664
2009-12-05 10:11:00,-0.055429804939330474
2009-12-05 10:25:00,-2.0045936508834035
2009-12-05 10:27:00,1.5376940075752592
2009-12-05 10:31:00,0.20142172816737336
2009-12-05 10:44:00,-2.799987696427895
2009-12-05 10:58:00,0.7472144018302207
2009-12-05 11:19:00,0.8622235106038794
2009-12-05 12:01:00,1.3751210605217654
2009-12-05 12:02:00,0.043963123421116634
2009-12-05 12:13:00,-0.6613984822453656
2009-12-05 12:28:00,0.4260843953108999
2009-12-05 12:36:00,-0.8007778447523108
2009-12-05 12:42:00,1.0360919316867765
2009-12-05 13:12:00,0.7404000654104905
2009-12-05 13:13:00,-3.4011973816621555
2009-12-05 13:17:00,2.340325420976893
2009-12-05 13:26:00,-0.31015492830383984
2009-12-05 13:29:00,0.36070720746667106
2009-12-05 13:32:00,1.0306249476831768
2009-12-05 13:37:00,-2.054626372560112
2009-12-05 14:57:00,0.3061353994926499
2009-12-05 14:59:00,-1.2860099984939257
2009-12-05 15:00:00,-0.4325460667108345
2009-12-05 15:18:00,1.9740810260220094
2009-12-05 15:26:00,-1.762771932354803
2009-12-05 15:27:00,-0.038839833316263395
2009-12-05 15:47:00,-0.5720692490067094
2009-12-05 16:01:00,2.252214733605096
2009-12-06 10:16:00,-1.1713020220363877
2009-12-06 10:26:00,-0.7672551527136671
2009-12-06 10:30:00,0.6061358035703153
2009-12-06 10:37:00,0.5052155108752245
2009-12-06 10:38:00,-0.714469950028767
2009-12-06 10:41:00,0.4613455665026214
2009-12-06 10:51:00,-1.30291275218084
2009-12-06 10:57:00,-inf
2009-12-06 11:13:00,inf
2009-12-06 11:27:00,-0.5064203302980745
2009-12-06 11:33:00,0.3489528978448222
2009-12-06 11:45:00,-0.4289956055183586
2009-12-06 11:57:00,1.5327625447751325
2009-12-06 11:58:00,0.06950687818035561
2009-12-06 12:09:00,-inf
2009-12-06 12:10:00,inf
2009-12-06 12:14:00,1.628405815140911
2009-12-06 12:16:00,-1.7896739627370337
2009-12-06 12:17:00,0.7537718023763809
2009-12-06 12:21:00,-0.029852963149681777
2009-12-06 12:28:00,0.9030295369327712
2009-12-06 12:31:00,-0.795276675636325
2009-12-06 12:34:00,0.8216255053330759
2009-12-06 12:41:00,-0.978467976826046
2009-12-06 12:42:00,1.7423401763810622
2009-12-06 12:52:00,3.3787245258100964
2009-12-06 12:53:00,-1.3638215052678317
2009-12-06 12:56:00,0.35222059358935187
2009-12-06 13:00:00,0.13157635778871946
2009-12-06 13:05:00,-0.7939518796819107
2009-12-06 13:07:00,2.7260687066048885
2009-12-06 13:08:00,-1.745239453593162
2009-12-06 13:10:00,1.2720561714300462
2009-12-06 13:19:00,-1.2950456896547458
2009-12-06 13:29:00,3.0680529351336165
2009-12-06 13:38:00,-inf
2009-12-06 13:40:00,inf
2009-12-06 13:41:00,-inf
2009-12-06 13:45:00,inf
2009-12-06 13:48:00,-0.6359887667199962
2009-12-06 13:49:00,0.8103421538647746
2009-12-06 13:53:00,-2.756252302920088
2009-12-06 14:00:00,2.1931008601523576
2009-12-06 14:03:00,-0.9245895346888506
2009-12-06 14:06:00,-1.0090001299784226
2009-12-06 14:10:00,0.31585294941847764
2009-12-06 14:54:00,-0.8879869557113036
2009-12-06 15:08:00,-0.20763936477824485
2009-12-06 15:09:00,1.3268709406490897
2009-12-06 15:11:00,-1.7715567619105355
2009-12-06 15:12:00,2.4544474423032923
2009-12-06 15:15:00,-1.1735135968412278
2009-12-06 15:21:00,-inf
2009-12-06 15:24:00,inf
2009-12-06 15:31:00,-0.5916777203950856
2009-12-06 15:32:00,-1.9636097261547145
2009-12-06 15:35:00,3.380143972464323
2009-12-06 15:40:00,-0.9269860209909027
2009-12-06 15:41:00,1.223142720433656
2009-12-06 15:46:00,-1.0923031194748454
2009-12-06 15:48:00,-0.7121953755306394
2009-12-06 15:51:00,-0.5839478885949534
2009-12-06 16:01:00,0.6757554378480761
2009-12-06 16:02:00,0.41129602841895707
2009-12-06 16:07:00,1.0094845087721032
2009-12-06 16:17:00,-0.6118015411059936
2009-12-07 08:13:00,0.35745588892180447
2009-12-07 08:24:00,-0.8400383003743999
2009-12-07 08:53:00,0.641187441629234
2009-12-07 09:14:00,-0.020202707317519497
2009-12-07 09:18:00,0.25131442828090655
2009-12-07 09:42:00,0.21082306692616903
2009-12-07 09:45:00,0.6113812258633775
2009-12-07 10:21:00,2.879198457298039
2009-12-07 10:26:00,0.5017962170465964
2009-12-07 10:33:00,0.7747585160061083
2009-12-07 10:38:00,-3.0571409016826343
2009-12-07 10:41:00,3.213528218541606
2009-12-07 10:42:00,-1.0312292914220622
2009-12-07 10:48:00,2.8662742063171036
2009-12-07 10:51:00,-0.08479653666007625
2009-12-07 11:05:00,0.2765584872331184
2009-12-07 11:19:00,1.4144186299907524
2009-12-07 11:20:00,-1.929728566204072
2009-12-07 11:26:00,0.10648348040245015
2009-12-07 11:29:00,-0.3184537311185345
2009-12-07 11:35:00,0.04082199452025481
2009-12-07 11:39:00,0.8005056988804453
2009-12-07 11:40:00,-0.10071397560183115
2009-12-07 11:41:00,-0.10462495107887193
2009-12-07 11:46:00,1.1786549963416455
2009-12-07 11:47:00,-1.516598903574315
2009-12-07 11:51:00,0.2851014258582891
2009-12-07 11:52:00,-1.7243181884325223
2009-12-07 11:55:00,1.5558536662999938
2009-12-07 12:08:00,0.41459759167143684
2009-12-07 12:12:00,0.3621146672345512
2009-12-07 12:13:00,-1.3905226972294118
2009-12-07 12:18:00,0.978708361442588
2009-12-07 12:19:00,0.8733433380415869
2009-12-07 12:25:00,0.05434713729729612
2009-12-07 12:26:00,-0.5371989090208809
2009-12-07 12:31:00,-2.0127501671811636
2009-12-07 12:32:00,1.361803341111595
2009-12-07 12:41:00,0.502526820951295
2009-12-07 12:42:00,-0.41551544396166573
2009-12-07 12:56:00,0.09393181983420362
2009-12-07 12:58:00,1.247824686854786
2009-12-07 13:00:00,-2.0814237028838276
2009-12-07 13:06:00,0.5296941080703732
2009-12-07 13:07:00,0.7162428953545952
2009-12-07 13:17:00,0.018100041643617892
2009-12-07 13:23:00,-0.863876989190115
2009-12-07 13:24:00,1.2738163776932003
2009-12-07 13:32:00,-0.3117796240308417
2009-12-07 13:35:00,-1.3156767939059373
2009-12-07 13:37:00,0.0444517625708345
2009-12-07 13:45:00,1.4862052720101522
2009-12-07 13:46:00,-1.5771770502158793
2009-12-07 13:48:00,2.8019163373343012
2009-12-07 13:49:00,-0.8766254754817231
2009-12-07 13:50:00,-0.4663067673644097
2009-12-07 13:52:00,-0.7042790209287899
2009-12-07 13:55:00,-0.8203023560451914
2009-12-07 13:56:00,0.21292199724267125
2009-12-07 13:57:00,1.0276605526958251
2009-12-07 13:59:00,-0.7331525151736438
2009-12-07 14:02:00,1.4287476773722299
2009-12-07 14:10:00,-2.300143089338494
2009-12-07 14:27:00,1.0138157520080329
2009-12-07 14:31:00,-4.034240638152395
2009-12-07 14:34:00,2.1400661634962708
2009-12-07 14:52:00,0.16705408466316563
2009-12-07 14:56:00,-0.11641035184441062
2009-12-07 14:58:00,1.410685814244049
2009-12-07 15:02:00,-1.5424550918751727
2009-12-07 15:10:00,0.30166831442652065
2009-12-07 15:15:00,0.2876820724517808
2009-12-07 15:19:00,-0.4093790074293002
2009-12-07 15:26:00,0.9910707470639233
2009-12-07 15:42:00,1.0624732420522358
2009-12-07 15:43:00,-1.9834043534828938
2009-12-07 15:56:00,-4.6913478822291435
2009-12-07 16:17:00,5.033700567027251
2009-12-07 16:24:00,0.006493529310549029
2009-12-07 16:28:00,-0.06691458878531353
2009-12-07 16:38:00,-0.6692144143483176
2009-12-07 16:40:00,0.29609255096037757
2009-12-07 16:56:00,-0.11715509215066344
2009-12-07 17:49:00,-3.1818345531878514
2009-12-07 17:56:00,inf
2009-12-07 18:14:00,-inf
2009-12-08 07:42:00,inf
2009-12-08 07:43:00,-0.33202119069695346
2009-12-08 07:59:00,0.47388210857430657
2009-12-08 08:38:00,-1.1618613189758094
2009-12-08 08:48:00,0.8005674291807825
2009-12-08 09:19:00,-0.4408044745534738
2009-12-08 09:24:00,0.44542342040976823
2009-12-08 09:38:00,2.6040234635680877
2009-12-08 09:46:00,-4.11488054732974
2009-12-08 09:49:00,-3.198673117550681
2009-12-08 09:56:00,4.127134385045092
2009-12-08 10:02:00,0.6686561605516497
2009-12-08 10:24:00,0.5050237011498826
2009-12-08 10:41:00,-1.3118302001823494
2009-12-08 11:23:00,1.383360373685103
2009-12-08 11:27:00,-2.4287281478344003
2009-12-08 11:44:00,1.1133184360578054
2009-12-08 11:46:00,-1.1022685998712207
2009-12-08 11:56:00,0.26236426446749084
2009-12-08 12:03:00,3.4536438570346975
2009-12-08 12:04:00,-1.014646908550775
2009-12-08 12:05:00,0.7643746898483128
2009-12-08 12:12:00,-1.2144441041932312
2009-12-08 12:13:00,-1.9148195619852824
2009-12-08 12:29:00,0.9679921062510455
2009-12-08 12:30:00,0.6495759322663055
2009-12-08 12:33:00,1.1278696946564795
2009-12-08 12:34:00,-0.9708313431720246
2009-12-08 12:38:00,0.12353348278482112
2009-12-08 12:39:00,-4.6913478822291435
2009-12-08 12:41:00,0.2876820724517808
2009-12-08 12:46:00,5.081404364984463
2009-12-08 12:48:00,-1.9568392195875042
2009-12-08 12:49:00,0.86903784702361
2009-12-08 12:51:00,-1.3725641683079886
2009-12-08 12:54:00,1.7484090283544411
2009-12-08 12:58:00,-5.062595033026967
2009-12-08 13:02:00,3.6506582412937387
2009-12-08 13:04:00,1.8174018998413928
2009-12-08 13:08:00,-0.025642430613338263
2009-12-08 13:14:00,-1.8180767775454285
2009-12-08 13:19:00,-1.1819938976071604
2009-12-08 13:24:00,-0.5705448584676129
2009-12-08 13:25:00,0.7672551527136671
2009-12-08 13:27:00,1.1895840668738367
2009-12-08 13:28:00,1.1058325366415964
2009-12-08 13:38:00,-0.8154367583182198
2009-12-08 13:41:00,0.6258949535507785
2009-12-08 13:44:00,-1.8123787564307907
2009-12-08 13:46:00,4.7106556938340685
2009-12-08 13:49:00,-inf
2009-12-08 13:58:00,2.074370904230875
2009-12-08 13:59:00,-2.2860200761193505
2009-12-08 14:03:00,4.5591262474866845
2009-12-08 14:13:00,inf
2009-12-08 14:20:00,-0.8007778447523104
2009-12-08 14:30:00,-inf
2009-12-08 14:33:00,inf
2009-12-08 14:36:00,0.916290731874155
2009-12-08 14:52:00,-0.916290731874155
2009-12-08 14:56:00,5.368309738368072
2009-12-08 15:00:00,-1.4170660197866445
2009-12-08 15:08:00,-3.5457786104732625
2009-12-08 15:10:00,6.140602685111696
2009-12-08 15:12:00,0.294478736068827
2009-12-08 15:14:00,-2.5992197767179412
2009-12-08 15:20:00,-4.241326752570746
2009-12-08 15:25:00,4.471638793363569
2009-12-08 15:45:00,0.901322116180233
2009-12-08 15:49:00,0.7194795549041819
2009-12-08 16:09:00,-2.834343926426502
2009-12-08 16:20:00,0.6737290947028431
2009-12-08 16:21:00,0.9990446929030679
2009-12-08 16:23:00,-0.2079171039829184
2009-12-08 16:40:00,0.6049229471451065
2009-12-08 16:57:00,-3.2580965380214817
2009-12-08 17:04:00,3.6826098411003407
2009-12-08 17:05:00,-inf
2009-12-08 17:10:00,-0.9939637701923729
2009-12-08 17:13:00,0.4615545747592078
2009-12-08 17:15:00,-inf
2009-12-08 17:26:00,-4.321922710604176
2009-12-08 17:27:00,-inf
